UID,Institution,Applican ID,PEP,Criminal,Expected employment key,Expected occupation key
41819,TW,32161,NULL,NULL,C,003
41825,TW,32167,NULL,NULL,C,047
41828,TW,32170,NULL,NULL,C,003
41836,CAYMAN,32178,NULL,NULL,C,047
41843,TW,32185,NULL,NULL,C,015
41845,CAYMAN,32187,NULL,NULL,C,015
41851,CAYMAN,32193,NULL,NULL,C,031
41878,CAYMAN,32220,NULL,NULL,C,047
41889,TW,32231,NULL,NULL,C,009
41901,CAYMAN,32243,NULL,NULL,C,057
41905,TW,32247,NULL,NULL,C,055
41944,TW,32286,NULL,NULL,C,031
41947,CAYMAN,32289,NULL,NULL,C,015
41949,TW,32291,NULL,NULL,C,015
41950,CAYMAN,32292,NULL,NULL,C,004
41975,TW,32317,NULL,NULL,C,066
41996,CAYMAN,32338,NULL,NULL,C,004
42010,TW,32352,NULL,NULL,C,047
42028,TW,32370,NULL,NULL,C,031
42037,TW,32379,NULL,NULL,C,047
42060,TW,32402,NULL,NULL,C,015
42088,CAYMAN,32430,NULL,NULL,C,001
42092,TW,32434,NULL,NULL,C,066
42112,CAYMAN,32454,NULL,NULL,C,009
42116,TW,32458,NULL,NULL,C,055
42121,TW,32463,NULL,NULL,C,047
42123,CAYMAN,32465,NULL,NULL,C,031
42128,TW,32470,NULL,NULL,C,047
42131,CAYMAN,32473,NULL,NULL,C,047
42166,CAYMAN,32508,NULL,NULL,C,047
42181,CAYMAN,32523,NULL,NULL,C,047
42190,CAYMAN,32532,NULL,NULL,C,031
42192,CAYMAN,32534,NULL,NULL,C,047
42193,CAYMAN,32535,NULL,NULL,C,009
42216,CAYMAN,32558,NULL,NULL,C,062
42229,TW,32571,NULL,NULL,C,009
42239,TW,32581,NULL,NULL,C,027
42244,TW,32586,NULL,NULL,C,058
42246,CAYMAN,32588,NULL,NULL,C,015
42255,TW,32597,NULL,NULL,C,015
42260,TW,32602,NULL,NULL,C,004
42267,TW,32609,NULL,NULL,C,047
42284,CAYMAN,32626,NULL,NULL,C,003
42308,TW,32650,NULL,NULL,C,053
42320,TW,32662,NULL,NULL,C,003
42328,TW,32670,NULL,NULL,C,015
42354,TW,32696,NULL,NULL,C,055
42372,TW,32714,NULL,NULL,C,015
42408,TW,32750,NULL,NULL,C,031
42418,TW,32760,NULL,NULL,C,062
42428,CAYMAN,32770,NULL,NULL,C,027
42437,TW,32779,NULL,NULL,C,047
42447,TW,32789,NULL,NULL,C,047
42514,TW,32856,NULL,NULL,C,058
42546,TW,32888,NULL,NULL,C,027
42550,CAYMAN,32892,NULL,NULL,C,071
42565,TW,32907,NULL,NULL,C,015
42580,TW,32922,NULL,NULL,C,055
42588,CAYMAN,32930,NULL,NULL,C,047
42589,CAYMAN,32931,NULL,NULL,C,047
42591,TW,32933,NULL,NULL,C,066
42601,CAYMAN,32943,NULL,NULL,C,003
42606,TW,32948,NULL,NULL,C,031
42610,TW,32952,NULL,NULL,C,031
42624,TW,32966,NULL,NULL,C,015
42629,TW,32971,NULL,NULL,C,015
42642,CAYMAN,32984,NULL,NULL,C,062
42656,TW,32998,NULL,NULL,C,055
42672,CAYMAN,33014,NULL,NULL,C,009
42685,CAYMAN,33027,NULL,NULL,C,041
42690,CAYMAN,33032,NULL,NULL,C,004
42691,CAYMAN,33033,NULL,NULL,C,071
42732,TW,33074,NULL,NULL,C,015
42738,CAYMAN,33080,NULL,NULL,C,071
42743,TW,33085,NULL,NULL,C,047
42764,CAYMAN,33106,NULL,NULL,C,009
42773,CAYMAN,33115,NULL,NULL,C,027
42778,CAYMAN,33120,NULL,NULL,C,047
42817,TW,33159,NULL,NULL,C,015
42824,CAYMAN,33166,NULL,NULL,C,015
42827,CAYMAN,33169,NULL,NULL,C,001
42828,TW,33170,NULL,NULL,C,066
42838,TW,33180,NULL,NULL,C,066
42839,TW,33181,NULL,NULL,C,047
42848,TW,33190,NULL,NULL,C,062
42865,TW,33207,NULL,NULL,C,015
42879,TW,33221,NULL,NULL,C,003
42885,TW,33227,NULL,NULL,C,047
42897,TW,33239,NULL,NULL,C,031
42898,CAYMAN,33240,NULL,NULL,C,058
42906,CAYMAN,33248,NULL,NULL,C,066
42913,TW,33255,NULL,NULL,C,062
42921,TW,33263,NULL,NULL,C,027
42928,CAYMAN,33270,NULL,NULL,C,047
42949,CAYMAN,33291,NULL,NULL,C,052
42955,TW,33297,NULL,NULL,C,047
42957,TW,33299,NULL,NULL,C,015
42978,TW,33320,NULL,NULL,C,057
42979,CAYMAN,33321,NULL,NULL,C,071
43029,CAYMAN,33371,NULL,NULL,C,047
43035,TW,33377,NULL,NULL,C,047
43049,CAYMAN,33391,NULL,NULL,C,071
43068,CAYMAN,33410,NULL,NULL,C,062
43085,TW,33427,NULL,NULL,C,054
43089,TW,33431,NULL,NULL,C,004
43096,TW,33438,NULL,NULL,C,031
43100,TW,33442,NULL,NULL,C,031
43101,TW,33443,NULL,NULL,C,053
43120,TW,33462,NULL,NULL,C,031
43142,CAYMAN,33484,NULL,NULL,C,031
43156,CAYMAN,33498,NULL,NULL,C,047
43158,TW,33500,NULL,NULL,C,066
43163,TW,33505,NULL,NULL,C,015
43168,TW,33510,NULL,NULL,C,015
43204,TW,33546,NULL,NULL,C,009
43205,CAYMAN,33547,NULL,NULL,C,058
43210,CAYMAN,33552,NULL,NULL,C,047
43235,CAYMAN,33577,NULL,NULL,C,047
43238,TW,33580,NULL,NULL,C,015
43240,TW,33582,NULL,NULL,C,047
43257,CAYMAN,33599,NULL,NULL,C,071
43269,CAYMAN,33611,NULL,NULL,C,047
43285,TW,33627,NULL,NULL,C,066
43309,TW,33651,NULL,NULL,C,001
43340,CAYMAN,33682,NULL,NULL,C,027
43349,TW,33691,NULL,NULL,C,003
43365,TW,33707,NULL,NULL,C,009
43370,TW,33712,NULL,NULL,C,003
43385,TW,33727,NULL,NULL,C,031
43393,CAYMAN,33735,NULL,NULL,C,003
43446,CAYMAN,33788,NULL,NULL,C,047
43464,CAYMAN,33806,NULL,NULL,C,057
43466,TW,33808,NULL,NULL,C,047
43470,CAYMAN,33812,NULL,NULL,C,004
43526,TW,33868,NULL,NULL,C,003
43530,TW,33872,NULL,NULL,C,001
43531,TW,33873,NULL,NULL,C,047
43548,CAYMAN,33890,NULL,NULL,C,015
43555,TW,33897,NULL,NULL,C,003
43564,TW,33906,NULL,NULL,C,015
43565,TW,33907,NULL,NULL,C,062
43569,CAYMAN,33911,NULL,NULL,C,071
43570,TW,33912,NULL,NULL,C,027
43572,CAYMAN,33914,NULL,NULL,C,003
43577,TW,33919,NULL,NULL,C,047
43608,TW,33950,NULL,NULL,C,027
43615,CAYMAN,33957,NULL,NULL,C,047
43693,TW,34035,NULL,NULL,C,027
43696,TW,34038,NULL,NULL,C,003
43717,TW,34059,NULL,NULL,C,031
43728,TW,34070,NULL,NULL,C,066
43743,CAYMAN,34085,NULL,NULL,C,047
43760,CAYMAN,34102,NULL,NULL,C,009
43775,CAYMAN,34117,NULL,NULL,C,047
43776,CAYMAN,34118,NULL,NULL,C,003
43844,TW,34186,NULL,NULL,C,055
43845,CAYMAN,34187,NULL,NULL,C,045
43850,TW,34192,NULL,NULL,C,066
43862,CAYMAN,34204,NULL,NULL,C,004
43890,CAYMAN,34232,NULL,NULL,C,062
43897,TW,34239,NULL,NULL,C,015
43915,TW,34257,NULL,NULL,C,015
43929,CAYMAN,34271,NULL,NULL,C,031
43964,TW,34306,NULL,NULL,C,057
43972,CAYMAN,34314,NULL,NULL,C,009
44000,TW,34342,NULL,NULL,C,015
44050,TW,34392,NULL,NULL,C,004
44074,TW,34416,NULL,NULL,C,003
44078,CAYMAN,34420,NULL,NULL,C,009
44096,TW,34438,NULL,NULL,C,047
44121,CAYMAN,34463,NULL,NULL,C,027
44123,CAYMAN,34465,NULL,NULL,C,047
44140,CAYMAN,34482,NULL,NULL,C,062
44143,TW,34485,NULL,NULL,C,029
44180,CAYMAN,34522,NULL,NULL,C,004
44187,TW,34529,NULL,NULL,C,027
44195,CAYMAN,34537,NULL,NULL,C,055
44223,CAYMAN,34565,NULL,NULL,C,015
44228,TW,34570,NULL,NULL,C,021
44238,TW,34580,NULL,NULL,C,027
44260,CAYMAN,34602,NULL,NULL,C,047
44264,CAYMAN,34606,NULL,NULL,C,047
44267,CAYMAN,34609,NULL,NULL,C,003
44282,CAYMAN,34624,NULL,NULL,C,004
44293,TW,34635,NULL,NULL,C,001
44294,CAYMAN,34636,NULL,NULL,C,062
44297,CAYMAN,34639,NULL,NULL,C,031
44346,CAYMAN,34688,NULL,NULL,C,071
44367,CAYMAN,34709,NULL,NULL,C,003
44400,TW,34742,NULL,NULL,C,062
44431,TW,34773,NULL,NULL,C,004
44436,CAYMAN,34778,NULL,NULL,C,009
44439,CAYMAN,34781,NULL,NULL,C,003
44447,TW,34789,NULL,NULL,C,066
44464,CAYMAN,34806,NULL,NULL,C,047
44473,TW,34815,NULL,NULL,C,015
44490,TW,34832,NULL,NULL,C,003
44504,TW,34846,NULL,NULL,C,066
44511,CAYMAN,34853,NULL,NULL,C,053
44518,CAYMAN,34860,NULL,NULL,C,029
44559,CAYMAN,34901,NULL,NULL,C,057
44616,TW,34958,NULL,NULL,C,047
44623,TW,34965,NULL,NULL,C,031
44625,CAYMAN,34967,NULL,NULL,C,047
44658,TW,35000,NULL,NULL,C,015
44675,CAYMAN,35017,NULL,NULL,C,062
44717,CAYMAN,35059,NULL,NULL,C,021
44723,TW,35065,NULL,NULL,C,021
44730,CAYMAN,35072,NULL,NULL,C,047
44744,TW,35086,NULL,NULL,C,021
44767,TW,35109,NULL,NULL,C,031
44778,TW,35120,NULL,NULL,C,003
44783,TW,35125,NULL,NULL,C,015
44786,TW,35128,NULL,NULL,C,015
44797,TW,35139,NULL,NULL,C,015
44803,CAYMAN,35145,NULL,NULL,C,047
44808,TW,35150,NULL,NULL,C,066
44810,TW,35152,NULL,NULL,C,015
44833,TW,35175,NULL,NULL,C,047
44851,CAYMAN,35193,NULL,NULL,C,047
44852,CAYMAN,35194,NULL,NULL,C,031
44855,TW,35197,NULL,NULL,C,003
44858,TW,35200,NULL,NULL,C,021
44862,CAYMAN,35204,NULL,NULL,C,005
44872,CAYMAN,35214,NULL,NULL,C,003
44878,CAYMAN,35220,NULL,NULL,C,003
44879,TW,35221,NULL,NULL,C,015
44880,CAYMAN,35222,NULL,NULL,C,015
44888,CAYMAN,35230,NULL,NULL,C,062
44894,CAYMAN,35236,NULL,NULL,C,009
44912,CAYMAN,35254,NULL,NULL,C,047
44915,TW,35257,NULL,NULL,C,066
44922,TW,35264,NULL,NULL,C,027
44937,TW,35279,NULL,NULL,C,066
44944,TW,35286,NULL,NULL,C,015
44988,TW,35330,NULL,NULL,C,009
45028,TW,35370,NULL,NULL,C,015
45055,CAYMAN,35397,NULL,NULL,C,015
45061,TW,35403,NULL,NULL,C,015
45064,TW,35406,NULL,NULL,C,003
45072,CAYMAN,35414,NULL,NULL,C,003
45090,TW,35432,NULL,NULL,C,062
45132,CAYMAN,35474,NULL,NULL,C,009
45139,CAYMAN,35481,NULL,NULL,C,071
45143,CAYMAN,35485,NULL,NULL,C,009
45145,CAYMAN,35487,NULL,NULL,C,003
45151,CAYMAN,35493,NULL,NULL,C,021
45165,TW,35507,NULL,NULL,C,003
45203,TW,35545,NULL,NULL,C,031
45213,TW,35555,NULL,NULL,C,004
45218,CAYMAN,35560,NULL,NULL,C,027
45263,TW,35605,NULL,NULL,C,031
45274,TW,35616,NULL,NULL,C,031
45279,TW,35621,NULL,NULL,C,066
45313,CAYMAN,35655,NULL,NULL,C,001
45314,CAYMAN,35656,NULL,NULL,C,062
45351,TW,35693,NULL,NULL,C,066
45384,CAYMAN,35726,NULL,NULL,C,066
45408,TW,35750,NULL,NULL,C,055
45412,CAYMAN,35754,NULL,NULL,C,005
45419,TW,35761,NULL,NULL,C,015
45424,CAYMAN,35766,NULL,NULL,C,047
45427,CAYMAN,35769,NULL,NULL,C,009
45450,TW,35792,NULL,NULL,C,015
45459,TW,35801,NULL,NULL,C,001
45475,TW,35817,NULL,NULL,C,052
45516,TW,35858,NULL,NULL,C,015
45542,TW,35884,NULL,NULL,C,058
45575,TW,35917,NULL,NULL,C,027
45577,TW,35919,NULL,NULL,C,066
45585,TW,35927,NULL,NULL,C,031
45593,TW,35935,NULL,NULL,C,009
45597,CAYMAN,35939,NULL,NULL,C,004
45623,TW,35965,NULL,NULL,C,047
45672,CAYMAN,36014,NULL,NULL,C,047
45678,CAYMAN,36020,NULL,NULL,C,031
45697,TW,36039,NULL,NULL,C,057
45707,CAYMAN,36049,NULL,NULL,C,004
45723,CAYMAN,36065,NULL,NULL,C,027
45725,CAYMAN,36067,NULL,NULL,C,047
45742,TW,36084,NULL,NULL,C,031
45750,TW,36092,NULL,NULL,C,015
45757,TW,36099,NULL,NULL,C,001
45765,TW,36107,NULL,NULL,C,027
45770,TW,36112,NULL,NULL,C,003
45807,CAYMAN,36149,NULL,NULL,C,057
45818,TW,36160,NULL,NULL,C,003
45823,TW,36165,NULL,NULL,C,047
45839,TW,36181,NULL,NULL,C,057
45846,CAYMAN,36188,NULL,NULL,C,066
45856,TW,36198,NULL,NULL,C,055
45867,TW,36209,NULL,NULL,C,057
45906,TW,36248,NULL,NULL,C,004
45931,TW,36273,NULL,NULL,C,031
45937,TW,36279,NULL,NULL,C,009
45945,TW,36287,NULL,NULL,C,009
45958,TW,36300,NULL,NULL,C,015
45960,TW,36302,NULL,NULL,C,062
45961,TW,36303,NULL,NULL,C,009
45972,TW,36314,NULL,NULL,C,047
45973,TW,36315,NULL,NULL,C,021
46039,TW,36381,NULL,NULL,C,003
46055,TW,36397,NULL,NULL,C,003
46069,TW,36411,NULL,NULL,C,027
46074,TW,36416,NULL,NULL,C,027
46080,TW,36422,NULL,NULL,C,058
46107,TW,36449,NULL,NULL,C,003
46132,TW,36474,NULL,NULL,C,062
46136,TW,36478,NULL,NULL,C,009
46157,TW,36499,NULL,NULL,C,062
46164,TW,36506,NULL,NULL,C,066
46170,CAYMAN,36512,NULL,NULL,C,047
46172,TW,36514,NULL,NULL,C,047
46214,TW,36556,NULL,NULL,C,053
46224,CAYMAN,36566,NULL,NULL,C,029
46226,TW,36568,NULL,NULL,C,047
46227,TW,36569,NULL,NULL,C,066
46264,TW,36606,NULL,NULL,C,015
46269,CAYMAN,36611,NULL,NULL,C,066
46290,TW,36632,NULL,NULL,C,047
46304,CAYMAN,36646,NULL,NULL,C,047
46307,CAYMAN,36649,NULL,NULL,C,047
46333,TW,36675,NULL,NULL,C,015
46347,CAYMAN,36689,NULL,NULL,C,003
46353,TW,36695,NULL,NULL,C,066
46366,CAYMAN,36708,NULL,NULL,C,047
46371,TW,36713,NULL,NULL,C,047
46372,TW,36714,NULL,NULL,C,001
46377,TW,36719,NULL,NULL,C,009
46388,TW,36730,NULL,NULL,C,015
46407,TW,36749,NULL,NULL,C,047
46422,TW,36764,NULL,NULL,C,004
46423,TW,36765,NULL,NULL,C,062
46437,CAYMAN,36779,NULL,NULL,C,047
46443,TW,36785,NULL,NULL,C,009
46467,TW,36809,NULL,NULL,C,031
46472,TW,36814,NULL,NULL,C,031
46473,TW,36815,NULL,NULL,C,003
46478,CAYMAN,36820,NULL,NULL,C,058
46484,TW,36826,NULL,NULL,C,003
46491,TW,36833,NULL,NULL,C,015
46501,CAYMAN,36843,NULL,NULL,C,047
46526,TW,36868,NULL,NULL,C,047
46527,CAYMAN,36869,NULL,NULL,C,055
46546,CAYMAN,36888,NULL,NULL,C,003
46549,TW,36891,NULL,NULL,C,009
46551,TW,36893,NULL,NULL,C,066
46560,TW,36902,NULL,NULL,C,009
46578,CAYMAN,36920,NULL,NULL,C,003
46589,CAYMAN,36931,NULL,NULL,C,071
46593,CAYMAN,36935,NULL,NULL,C,021
46627,CAYMAN,36969,NULL,NULL,C,027
46678,TW,37020,NULL,NULL,C,055
46681,TW,37023,NULL,NULL,C,031
46692,CAYMAN,37034,NULL,NULL,C,003
46707,TW,37049,NULL,NULL,C,003
46716,TW,37058,NULL,NULL,C,001
46732,TW,37074,NULL,NULL,C,029
46778,TW,37120,NULL,NULL,C,015
46780,TW,37122,NULL,NULL,C,047
46786,TW,37128,NULL,NULL,C,031
46805,TW,37147,NULL,NULL,C,057
46819,TW,37161,NULL,NULL,C,009
46845,TW,37187,NULL,NULL,C,015
46875,CAYMAN,37217,NULL,NULL,C,047
46881,TW,37223,NULL,NULL,C,015
46887,TW,37229,NULL,NULL,C,057
46906,TW,37248,NULL,NULL,C,003
46926,TW,37268,NULL,NULL,C,066
46941,CAYMAN,37283,NULL,NULL,C,066
47013,TW,37355,NULL,NULL,C,047
47016,TW,37358,NULL,NULL,C,015
47034,TW,37376,NULL,NULL,C,015
47045,CAYMAN,37387,NULL,NULL,C,004
47108,TW,37450,NULL,NULL,C,031
47127,TW,37469,NULL,NULL,C,003
47152,TW,37494,NULL,NULL,C,058
47156,TW,37498,NULL,NULL,C,047
47187,TW,37529,NULL,NULL,C,015
47195,TW,37537,NULL,NULL,C,027
47200,CAYMAN,37542,NULL,NULL,C,066
47245,TW,37587,NULL,NULL,C,015
47249,CAYMAN,37591,NULL,NULL,C,047
47290,TW,37632,NULL,NULL,C,031
47314,TW,37656,NULL,NULL,C,066
47317,CAYMAN,37659,NULL,NULL,C,047
47333,TW,37675,NULL,NULL,C,047
47368,CAYMAN,37710,NULL,NULL,C,009
47373,TW,37715,NULL,NULL,C,059
47378,TW,37720,NULL,NULL,C,015
47394,CAYMAN,37736,NULL,NULL,C,015
47398,TW,37740,NULL,NULL,C,047
47407,TW,37749,NULL,NULL,C,003
47439,TW,37781,NULL,NULL,C,003
47440,TW,37782,NULL,NULL,C,055
47460,TW,37802,NULL,NULL,C,015
47485,TW,37827,NULL,NULL,C,058
47489,CAYMAN,37831,NULL,NULL,C,004
47494,TW,37836,NULL,NULL,C,015
47502,TW,37844,NULL,NULL,C,058
47534,TW,37876,NULL,NULL,C,062
47535,TW,37877,NULL,NULL,C,031
47540,CAYMAN,37882,NULL,NULL,C,031
47545,TW,37887,NULL,NULL,C,015
47567,TW,37909,NULL,NULL,C,047
47581,TW,37923,NULL,NULL,C,047
47599,CAYMAN,37941,NULL,NULL,C,004
47621,TW,37963,NULL,NULL,C,031
47628,CAYMAN,37970,NULL,NULL,C,009
47664,TW,38006,NULL,NULL,C,015
47678,TW,38020,NULL,NULL,C,047
47696,CAYMAN,38038,NULL,NULL,C,047
47711,CAYMAN,38053,NULL,NULL,C,021
47725,TW,38067,NULL,NULL,C,004
47750,CAYMAN,38092,NULL,NULL,C,001
47756,TW,38098,NULL,NULL,C,003
47764,TW,38106,NULL,NULL,C,057
47771,TW,38113,NULL,NULL,C,047
47774,CAYMAN,38116,NULL,NULL,C,009
47794,TW,38136,NULL,NULL,C,047
47798,CAYMAN,38140,NULL,NULL,C,047
47813,TW,38155,NULL,NULL,C,015
47817,TW,38159,NULL,NULL,C,009
47844,CAYMAN,38186,NULL,NULL,C,003
47863,CAYMAN,38205,NULL,NULL,C,057
47876,TW,38218,NULL,NULL,C,009
47879,TW,38221,NULL,NULL,C,052
47880,CAYMAN,38222,NULL,NULL,C,047
47882,TW,38224,NULL,NULL,C,015
47885,CAYMAN,38227,NULL,NULL,C,047
47888,CAYMAN,38230,NULL,NULL,C,003
47898,CAYMAN,38240,NULL,NULL,C,062
47909,TW,38251,NULL,NULL,C,004
47918,CAYMAN,38260,NULL,NULL,C,003
47938,TW,38280,NULL,NULL,C,021
47940,CAYMAN,38282,NULL,NULL,C,047
47942,TW,38284,NULL,NULL,C,015
47955,TW,38297,NULL,NULL,C,066
47961,CAYMAN,38303,NULL,NULL,C,047
47968,CAYMAN,38310,NULL,NULL,C,009
47982,TW,38324,NULL,NULL,C,047
47984,TW,38326,NULL,NULL,C,062
47988,TW,38330,NULL,NULL,C,015
47993,TW,38335,NULL,NULL,C,062
47996,TW,38338,NULL,NULL,C,074
48023,TW,38365,NULL,NULL,C,058
48039,TW,38381,NULL,NULL,C,003
48042,TW,38384,NULL,NULL,C,005
48060,TW,38402,NULL,NULL,C,001
48073,TW,38415,NULL,NULL,C,003
48074,CAYMAN,38416,NULL,NULL,C,009
48077,TW,38419,NULL,NULL,C,047
48084,TW,38426,NULL,NULL,C,062
48085,TW,38427,NULL,NULL,C,027
48090,TW,38432,NULL,NULL,C,031
48106,TW,38448,NULL,NULL,C,015
48118,CAYMAN,38460,NULL,NULL,C,001
48119,TW,38461,NULL,NULL,C,057
48120,CAYMAN,38462,NULL,NULL,C,057
48166,CAYMAN,38508,NULL,NULL,C,062
48179,TW,38521,NULL,NULL,C,027
48182,TW,38524,NULL,NULL,C,015
48183,TW,38525,NULL,NULL,C,047
48253,CAYMAN,38595,NULL,NULL,C,001
48256,TW,38598,NULL,NULL,C,004
48291,TW,38633,NULL,NULL,C,055
48304,TW,38646,NULL,NULL,C,031
48323,TW,38665,NULL,NULL,C,009
48339,TW,38681,NULL,NULL,C,001
48344,TW,38686,NULL,NULL,C,015
48347,CAYMAN,38689,NULL,NULL,C,031
48358,CAYMAN,38700,NULL,NULL,C,062
48407,TW,38749,NULL,NULL,C,055
48413,TW,38755,NULL,NULL,C,015
48420,TW,38762,NULL,NULL,C,052
48477,TW,38819,NULL,NULL,C,047
48479,TW,38821,NULL,NULL,C,047
48487,TW,38829,NULL,NULL,C,003
48500,TW,38842,NULL,NULL,C,003
48540,CAYMAN,38882,NULL,NULL,C,047
48576,CAYMAN,38918,NULL,NULL,C,047
48606,TW,38948,NULL,NULL,C,062
48618,TW,38960,NULL,NULL,C,029
48619,CAYMAN,38961,NULL,NULL,C,071
48644,TW,38986,NULL,NULL,C,015
48656,CAYMAN,38998,NULL,NULL,C,071
48676,CAYMAN,39018,NULL,NULL,C,003
48704,TW,39046,NULL,NULL,C,003
48721,TW,39063,NULL,NULL,C,031
48735,CAYMAN,39077,NULL,NULL,C,047
48751,TW,39093,NULL,NULL,C,037
48762,CAYMAN,39104,NULL,NULL,C,047
48782,TW,39124,NULL,NULL,C,031
48785,TW,39127,NULL,NULL,C,047
48796,TW,39138,NULL,NULL,C,029
48826,CAYMAN,39168,NULL,NULL,C,001
48834,TW,39176,NULL,NULL,C,047
48850,TW,39192,NULL,NULL,C,003
48867,TW,39209,NULL,NULL,C,047
48871,TW,39213,NULL,NULL,C,031
48877,TW,39219,NULL,NULL,C,057
48900,TW,39242,NULL,NULL,C,031
48922,TW,39264,NULL,NULL,C,031
48943,TW,39285,NULL,NULL,C,066
48964,TW,39306,NULL,NULL,C,047
48970,CAYMAN,39312,NULL,NULL,C,047
48981,CAYMAN,39323,NULL,NULL,C,004
48991,TW,39333,NULL,NULL,C,047
49006,TW,39348,NULL,NULL,C,066
49008,TW,39350,NULL,NULL,C,057
49034,CAYMAN,39376,NULL,NULL,C,047
49050,CAYMAN,39392,NULL,NULL,C,004
49056,TW,39398,NULL,NULL,C,047
49061,TW,39403,NULL,NULL,C,009
49087,CAYMAN,39429,NULL,NULL,C,001
49103,TW,39445,NULL,NULL,C,062
49124,CAYMAN,39466,NULL,NULL,C,004
49131,TW,39473,NULL,NULL,C,015
49135,TW,39477,NULL,NULL,C,031
49140,TW,39482,NULL,NULL,C,058
49146,TW,39488,NULL,NULL,C,052
49149,TW,39491,NULL,NULL,C,031
49151,TW,39493,NULL,NULL,C,015
49186,TW,39528,NULL,NULL,C,009
49209,TW,39551,NULL,NULL,C,015
49226,TW,39568,NULL,NULL,C,047
49266,CAYMAN,39608,NULL,NULL,C,047
49281,CAYMAN,39623,NULL,NULL,C,047
49283,CAYMAN,39625,NULL,NULL,C,009
49294,CAYMAN,39636,NULL,NULL,C,047
49349,CAYMAN,39691,NULL,NULL,C,003
49366,TW,39708,NULL,NULL,C,003
49390,TW,39732,NULL,NULL,C,009
49394,TW,39736,NULL,NULL,C,001
49407,TW,39749,NULL,NULL,C,021
49421,TW,39763,NULL,NULL,C,031
49465,TW,39807,NULL,NULL,C,062
49472,TW,39814,NULL,NULL,C,047
49499,CAYMAN,39841,NULL,NULL,C,003
49500,CAYMAN,39842,NULL,NULL,C,009
49518,TW,39860,NULL,NULL,C,047
49521,CAYMAN,39863,NULL,NULL,C,004
49522,CAYMAN,39864,NULL,NULL,C,047
49535,TW,39877,NULL,NULL,C,015
49536,CAYMAN,39878,NULL,NULL,C,047
49537,TW,39879,NULL,NULL,C,062
49548,CAYMAN,39890,NULL,NULL,C,009
49553,TW,39895,NULL,NULL,C,027
49554,TW,39896,NULL,NULL,C,055
49578,CAYMAN,39920,NULL,NULL,C,032
49579,TW,39921,NULL,NULL,C,009
49626,TW,39968,NULL,NULL,C,047
49628,TW,39970,NULL,NULL,C,031
49651,CAYMAN,39993,NULL,NULL,C,047
49652,TW,39994,NULL,NULL,C,036
49654,TW,39996,NULL,NULL,C,066
49680,CAYMAN,40022,NULL,NULL,C,003
49696,CAYMAN,40038,NULL,NULL,C,047
49704,TW,40046,NULL,NULL,C,001
49706,TW,40048,NULL,NULL,C,066
49714,TW,40056,NULL,NULL,C,071
49722,CAYMAN,40064,NULL,NULL,C,015
49731,CAYMAN,40073,NULL,NULL,C,004
49733,TW,40075,NULL,NULL,C,047
49734,CAYMAN,40076,NULL,NULL,C,015
49750,TW,40092,NULL,NULL,C,037
49760,CAYMAN,40102,NULL,NULL,C,047
49766,TW,40108,NULL,NULL,C,015
49814,TW,40156,NULL,NULL,C,055
49898,CAYMAN,40240,NULL,NULL,C,009
49916,TW,40258,NULL,NULL,C,015
49949,TW,40291,NULL,NULL,C,047
49953,TW,40295,NULL,NULL,C,003
49961,CAYMAN,40303,NULL,NULL,C,009
49978,TW,40320,NULL,NULL,C,001
49982,TW,40324,NULL,NULL,C,047
50010,CAYMAN,40352,NULL,NULL,C,047
50049,CAYMAN,40391,NULL,NULL,C,047
50055,TW,40397,NULL,NULL,C,047
50081,TW,40423,NULL,NULL,C,055
50082,TW,40424,NULL,NULL,C,031
50116,TW,40458,NULL,NULL,C,058
50126,TW,40468,NULL,NULL,C,053
50135,TW,40477,NULL,NULL,C,047
50140,TW,40482,NULL,NULL,C,047
50149,TW,40491,NULL,NULL,C,004
50185,TW,40527,NULL,NULL,C,066
50188,CAYMAN,40530,NULL,NULL,C,003
50211,TW,40553,NULL,NULL,C,062
50246,TW,40588,NULL,NULL,C,047
50252,TW,40594,NULL,NULL,C,055
50277,CAYMAN,40619,NULL,NULL,C,005
50279,TW,40621,NULL,NULL,C,062
50281,TW,40623,NULL,NULL,C,047
50290,TW,40632,NULL,NULL,C,047
50292,TW,40634,NULL,NULL,C,047
50293,TW,40635,NULL,NULL,C,031
50296,TW,40638,NULL,NULL,C,015
50313,TW,40655,NULL,NULL,C,015
50359,CAYMAN,40701,NULL,NULL,C,047
50384,CAYMAN,40726,NULL,NULL,C,047
50399,TW,40741,NULL,NULL,C,047
50400,CAYMAN,40742,NULL,NULL,C,047
50414,TW,40756,NULL,NULL,C,009
50422,TW,40764,NULL,NULL,C,003
50425,CAYMAN,40767,NULL,NULL,C,055
50433,TW,40775,NULL,NULL,C,055
50450,TW,40792,NULL,NULL,C,066
50451,TW,40793,NULL,NULL,C,057
50475,CAYMAN,40817,NULL,NULL,C,003
50488,TW,40830,NULL,NULL,C,015
50489,TW,40831,NULL,NULL,C,047
50537,TW,40879,NULL,NULL,C,027
50538,TW,40880,NULL,NULL,C,057
50615,CAYMAN,40957,NULL,NULL,C,009
50626,CAYMAN,40968,NULL,NULL,C,047
50629,CAYMAN,40971,NULL,NULL,C,021
50664,TW,41006,NULL,NULL,C,015
50674,CAYMAN,41016,NULL,NULL,C,031
50676,CAYMAN,41018,NULL,NULL,C,062
50680,CAYMAN,41022,NULL,NULL,C,047
